State,Season,Year Month,Age Category,Sex,Race,Monthly Rate,Rate Type
MN,2020-21,202108.0,0-17 years (Children),Male,All,6,Observed
MN,2020-21,202105.0,0-17 years (Children),Male,All,4.3,Observed
MN,2020-21,202010.0,0-17 years (Children),Male,All,9.2,Observed
MN,2020-21,202101.0,0-17 years (Children),Male,All,3,Observed
MN,2020-21,202102.0,0-17 years (Children),Male,All,3.3,Observed
MN,2020-21,202104.0,0-17 years (Children),Male,All,6.5,Observed
MN,2020-21,202107.0,0-17 years (Children),Male,All,2.7,Observed
CA,2021-22,202202.0,6mo-<12 months,All,All,16.2,Observed
CA,2021-22,202205.0,6mo-<12 months,All,All,10.8,Observed
CA,2021-22,202111.0,6mo-<12 months,All,All,0,Observed
CA,2021-22,202203.0,6mo-<12 months,All,All,5.4,Observed
CA,2021-22,202201.0,6mo-<12 months,All,All,97.5,Observed
CA,2021-22,202206.0,6mo-<12 months,All,All,10.8,Observed
CA,2021-22,202112.0,6mo-<12 months,All,All,5.4,Observed
CA,2021-22,202110.0,6mo-<12 months,All,All,16.2,Observed
CA,2021-22,202207.0,6mo-<12 months,All,All,21.7,Observed
CA,2021-22,202204.0,6mo-<12 months,All,All,10.8,Observed
CA,2021-22,202208.0,6mo-<12 months,All,All,32.5,Observed
UT,2021-22,202202.0,6mo-<12 months,All,All,53,Observed
UT,2021-22,202205.0,6mo-<12 months,All,All,26.5,Observed
UT,2021-22,202111.0,6mo-<12 months,All,All,39.7,Observed
UT,2021-22,202203.0,6mo-<12 months,All,All,53,Observed
UT,2021-22,202201.0,6mo-<12 months,All,All,132.4,Observed
UT,2021-22,202206.0,6mo-<12 months,All,All,66.2,Observed
UT,2021-22,202112.0,6mo-<12 months,All,All,0,Observed
UT,2021-22,202110.0,6mo-<12 months,All,All,13.2,Observed
UT,2021-22,202207.0,6mo-<12 months,All,All,66.2,Observed
UT,2021-22,202204.0,6mo-<12 months,All,All,0,Observed
UT,2021-22,202208.0,6mo-<12 months,All,All,26.5,Observed
CT,2021-22,202202.0,12-17 years,All,All,6.7,Observed
CT,2021-22,202205.0,12-17 years,All,All,13.4,Observed
CT,2021-22,202111.0,12-17 years,All,All,1.3,Observed
CT,2021-22,202203.0,12-17 years,All,All,2.7,Observed
CT,2021-22,202201.0,12-17 years,All,All,21.4,Observed
CT,2021-22,202206.0,12-17 years,All,All,0,Observed
CT,2021-22,202112.0,12-17 years,All,All,17.4,Observed
CT,2021-22,202110.0,12-17 years,All,All,6.7,Observed
CT,2021-22,202207.0,12-17 years,All,All,5.3,Observed
CT,2021-22,202204.0,12-17 years,All,All,0,Observed
CT,2021-22,202208.0,12-17 years,All,All,2.7,Observed
UT,2021-22,202202.0,12-17 years,All,All,9.1,Observed
UT,2021-22,202205.0,12-17 years,All,All,0.9,Observed
UT,2021-22,202111.0,12-17 years,All,All,6.4,Observed
UT,2021-22,202203.0,12-17 years,All,All,1.8,Observed
UT,2021-22,202201.0,12-17 years,All,All,20,Observed
UT,2021-22,202206.0,12-17 years,All,All,3.6,Observed
UT,2021-22,202112.0,12-17 years,All,All,3.6,Observed
UT,2021-22,202110.0,12-17 years,All,All,7.3,Observed
UT,2021-22,202207.0,12-17 years,All,All,9.1,Observed
UT,2021-22,202204.0,12-17 years,All,All,0,Observed
UT,2021-22,202208.0,12-17 years,All,All,4.5,Observed
TN,2021-22,202202.0,1-4 years,All,All,13.5,Observed
TN,2021-22,202205.0,1-4 years,All,All,3.4,Observed
TN,2021-22,202111.0,1-4 years,All,All,1.1,Observed
TN,2021-22,202203.0,1-4 years,All,All,4.5,Observed
TN,2021-22,202201.0,1-4 years,All,All,36,Observed
TN,2021-22,202206.0,1-4 years,All,All,6.8,Observed
TN,2021-22,202112.0,1-4 years,All,All,3.4,Observed
TN,2021-22,202110.0,1-4 years,All,All,10.1,Observed
TN,2021-22,202207.0,1-4 years,All,All,4.5,Observed
TN,2021-22,202204.0,1-4 years,All,All,1.1,Observed
TN,2021-22,202208.0,1-4 years,All,All,9,Observed
MI,2021-22,202202.0,1-4 years,All,All,26.7,Observed
MI,2021-22,202205.0,1-4 years,All,All,3.8,Observed
MI,2021-22,202111.0,1-4 years,All,All,7.6,Observed
MI,2021-22,202203.0,1-4 years,All,All,9.5,Observed
MI,2021-22,202201.0,1-4 years,All,All,36.2,Observed
MI,2021-22,202206.0,1-4 years,All,All,11.4,Observed
MI,2021-22,202112.0,1-4 years,All,All,13.3,Observed
MI,2021-22,202110.0,1-4 years,All,All,11.4,Observed
MI,2021-22,202207.0,1-4 years,All,All,9.5,Observed
MI,2021-22,202204.0,1-4 years,All,All,11.4,Observed
MI,2021-22,202208.0,1-4 years,All,All,26.7,Observed
UT,2021-22,202202.0,1-<2 years,All,All,26,Observed
UT,2021-22,202205.0,1-<2 years,All,All,6.5,Observed
UT,2021-22,202111.0,1-<2 years,All,All,6.5,Observed
UT,2021-22,202203.0,1-<2 years,All,All,13,Observed
UT,2021-22,202201.0,1-<2 years,All,All,32.5,Observed
UT,2021-22,202206.0,1-<2 years,All,All,19.5,Observed
UT,2021-22,202112.0,1-<2 years,All,All,32.5,Observed
UT,2021-22,202110.0,1-<2 years,All,All,0,Observed
UT,2021-22,202207.0,1-<2 years,All,All,19.5,Observed
UT,2021-22,202204.0,1-<2 years,All,All,6.5,Observed
UT,2021-22,202208.0,1-<2 years,All,All,13,Observed
MI,2021-22,202202.0,2-4 years,All,All,20.2,Observed
MI,2021-22,202205.0,2-4 years,All,All,5,Observed
MI,2021-22,202111.0,2-4 years,All,All,7.6,Observed
MI,2021-22,202203.0,2-4 years,All,All,10.1,Observed
MI,2021-22,202201.0,2-4 years,All,All,32.8,Observed
MI,2021-22,202206.0,2-4 years,All,All,5,Observed
MI,2021-22,202112.0,2-4 years,All,All,10.1,Observed
MI,2021-22,202110.0,2-4 years,All,All,10.1,Observed
MI,2021-22,202207.0,2-4 years,All,All,10.1,Observed
MI,2021-22,202204.0,2-4 years,All,All,10.1,Observed
MI,2021-22,202208.0,2-4 years,All,All,27.7,Observed
MI,2021-22,202202.0,0-17 years (Children),All,"Black, non-Hispanic",11.9,Observed
MI,2021-22,202205.0,0-17 years (Children),All,"Black, non-Hispanic",9.5,Observed
MI,2021-22,202111.0,0-17 years (Children),All,"Black, non-Hispanic",21.4,Observed
MI,2021-22,202203.0,0-17 years (Children),All,"Black, non-Hispanic",4.7,Observed
MI,2021-22,202201.0,0-17 years (Children),All,"Black, non-Hispanic",47.5,Observed
MI,2021-22,202206.0,0-17 years (Children),All,"Black, non-Hispanic",14.2,Observed
MI,2021-22,202112.0,0-17 years (Children),All,"Black, non-Hispanic",26.1,Observed
MI,2021-22,202110.0,0-17 years (Children),All,"Black, non-Hispanic",28.5,Observed
MI,2021-22,202207.0,0-17 years (Children),All,"Black, non-Hispanic",9.5,Observed
MI,2021-22,202204.0,0-17 years (Children),All,"Black, non-Hispanic",9.5,Observed
MI,2021-22,202208.0,0-17 years (Children),All,"Black, non-Hispanic",16.6,Observed
CT,2021-22,202202.0,0-17 years (Children),All,"Black, non-Hispanic",0,Observed
CT,2021-22,202205.0,0-17 years (Children),All,"Black, non-Hispanic",10.6,Observed
CT,2021-22,202111.0,0-17 years (Children),All,"Black, non-Hispanic",14.2,Observed
CT,2021-22,202203.0,0-17 years (Children),All,"Black, non-Hispanic",7.1,Observed
CT,2021-22,202201.0,0-17 years (Children),All,"Black, non-Hispanic",53.2,Observed
CT,2021-22,202206.0,0-17 years (Children),All,"Black, non-Hispanic",17.7,Observed
CT,2021-22,202112.0,0-17 years (Children),All,"Black, non-Hispanic",31.9,Observed
CT,2021-22,202110.0,0-17 years (Children),All,"Black, non-Hispanic",7.1,Observed
CT,2021-22,202207.0,0-17 years (Children),All,"Black, non-Hispanic",24.8,Observed
CT,2021-22,202204.0,0-17 years (Children),All,"Black, non-Hispanic",3.5,Observed
CT,2021-22,202208.0,0-17 years (Children),All,"Black, non-Hispanic",10.6,Observed
OR,2023-24,202404.0,12-17 years,All,All,0,Observed
OR,2023-24,202402.0,12-17 years,All,All,6.2,Observed
OR,2023-24,202401.0,12-17 years,All,All,3.1,Observed
OR,2023-24,202311.0,12-17 years,All,All,0,Observed
OR,2023-24,202310.0,12-17 years,All,All,0,Observed
OR,2023-24,202403.0,12-17 years,All,All,0.8,Observed
OR,2023-24,202409.0,12-17 years,All,All,3.9,Observed
OR,2023-24,202408.0,12-17 years,All,All,0.8,Observed
OR,2023-24,202405.0,12-17 years,All,All,0.8,Observed
OR,2023-24,202406.0,12-17 years,All,All,0,Observed
OR,2023-24,202407.0,12-17 years,All,All,0.8,Observed
OR,2023-24,202312.0,12-17 years,All,All,0,Observed
NY,2023-24,202404.0,5-11 years,All,All,0.6,Observed
NY,2023-24,202402.0,5-11 years,All,All,3.6,Observed
NY,2023-24,202401.0,5-11 years,All,All,6.6,Observed
NY,2023-24,202311.0,5-11 years,All,All,1.2,Observed
NY,2023-24,202310.0,5-11 years,All,All,1.2,Observed
NY,2023-24,202403.0,5-11 years,All,All,0,Observed
NY,2023-24,202409.0,5-11 years,All,All,2.4,Observed
NY,2023-24,202408.0,5-11 years,All,All,1.2,Observed
NY,2023-24,202405.0,5-11 years,All,All,0.6,Observed
NY,2023-24,202406.0,5-11 years,All,All,0,Observed
NY,2023-24,202407.0,5-11 years,All,All,1.2,Observed
NY,2023-24,202312.0,5-11 years,All,All,2.4,Observed
UT,2023-24,202404.0,5-11 years,All,All,1.8,Observed
UT,2023-24,202402.0,5-11 years,All,All,0.9,Observed
UT,2023-24,202401.0,5-11 years,All,All,2.7,Observed
UT,2023-24,202311.0,5-11 years,All,All,0.9,Observed
UT,2023-24,202310.0,5-11 years,All,All,1.8,Observed
UT,2023-24,202403.0,5-11 years,All,All,0,Observed
UT,2023-24,202409.0,5-11 years,All,All,0.9,Observed
UT,2023-24,202408.0,5-11 years,All,All,1.8,Observed
UT,2023-24,202405.0,5-11 years,All,All,1.8,Observed
UT,2023-24,202406.0,5-11 years,All,All,1.8,Observed
UT,2023-24,202407.0,5-11 years,All,All,1.8,Observed
UT,2023-24,202312.0,5-11 years,All,All,7.1,Observed
TN,2023-24,202404.0,5-11 years,All,All,0,Observed
TN,2023-24,202402.0,5-11 years,All,All,2.4,Observed
TN,2023-24,202401.0,5-11 years,All,All,1.2,Observed
TN,2023-24,202311.0,5-11 years,All,All,1.2,Observed
TN,2023-24,202310.0,5-11 years,All,All,1.2,Observed
TN,2023-24,202403.0,5-11 years,All,All,0,Observed
TN,2023-24,202409.0,5-11 years,All,All,0.6,Observed
TN,2023-24,202408.0,5-11 years,All,All,2.4,Observed
TN,2023-24,202405.0,5-11 years,All,All,0.6,Observed
TN,2023-24,202406.0,5-11 years,All,All,0,Observed
TN,2023-24,202407.0,5-11 years,All,All,1.8,Observed
TN,2023-24,202312.0,5-11 years,All,All,0,Observed
TN,2023-24,202404.0,1-<2 years,All,All,0,Observed
TN,2023-24,202402.0,1-<2 years,All,All,13.2,Observed
TN,2023-24,202401.0,1-<2 years,All,All,13.2,Observed
TN,2023-24,202311.0,1-<2 years,All,All,4.4,Observed
TN,2023-24,202310.0,1-<2 years,All,All,4.4,Observed
TN,2023-24,202403.0,1-<2 years,All,All,4.4,Observed
TN,2023-24,202409.0,1-<2 years,All,All,0,Observed
TN,2023-24,202408.0,1-<2 years,All,All,8.8,Observed
TN,2023-24,202405.0,1-<2 years,All,All,0,Observed
TN,2023-24,202406.0,1-<2 years,All,All,4.4,Observed
TN,2023-24,202407.0,1-<2 years,All,All,0,Observed
TN,2023-24,202312.0,1-<2 years,All,All,21.9,Observed
OH,2023-24,202404.0,40-49 years,All,All,1.8,Observed
OH,2023-24,202402.0,40-49 years,All,All,5,Observed
OH,2023-24,202401.0,40-49 years,All,All,8.9,Observed
OH,2023-24,202311.0,40-49 years,All,All,6,Observed
OH,2023-24,202310.0,40-49 years,All,All,2.5,Observed
OH,2023-24,202403.0,40-49 years,All,All,1.1,Observed
OH,2023-24,202409.0,40-49 years,All,All,4.6,Observed
OH,2023-24,202408.0,40-49 years,All,All,7.4,Observed
OH,2023-24,202405.0,40-49 years,All,All,0.4,Observed
OH,2023-24,202406.0,40-49 years,All,All,0.7,Observed
OH,2023-24,202407.0,40-49 years,All,All,3.9,Observed
OH,2023-24,202312.0,40-49 years,All,All,11.3,Observed
UT,2023-24,202404.0,2-4 years,All,All,0,Observed
UT,2023-24,202402.0,2-4 years,All,All,4.6,Observed
UT,2023-24,202401.0,2-4 years,All,All,6.9,Observed
UT,2023-24,202311.0,2-4 years,All,All,2.3,Observed
UT,2023-24,202310.0,2-4 years,All,All,0,Observed
UT,2023-24,202403.0,2-4 years,All,All,4.6,Observed
UT,2023-24,202409.0,2-4 years,All,All,6.9,Observed
UT,2023-24,202408.0,2-4 years,All,All,4.6,Observed
UT,2023-24,202405.0,2-4 years,All,All,4.6,Observed
UT,2023-24,202406.0,2-4 years,All,All,0,Observed
UT,2023-24,202407.0,2-4 years,All,All,2.3,Observed
UT,2023-24,202312.0,2-4 years,All,All,6.9,Observed
MN,2023-24,202404.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
MN,2023-24,202402.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
MN,2023-24,202401.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
MN,2023-24,202311.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
MN,2023-24,202310.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
MN,2023-24,202403.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
MN,2023-24,202409.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
MN,2023-24,202408.0,0-17 years (Children),All,"AI/AN, non-Hispanic",47.8,Observed
MN,2023-24,202405.0,0-17 years (Children),All,"AI/AN, non-Hispanic",23.9,Observed
MN,2023-24,202406.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
MN,2023-24,202407.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
MN,2023-24,202312.0,0-17 years (Children),All,"AI/AN, non-Hispanic",47.8,Observed
MI,2023-24,202404.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Observed
MI,2023-24,202402.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",274.7,Observed
MI,2023-24,202401.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Observed
MI,2023-24,202311.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",137.4,Observed
MI,2023-24,202310.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",137.4,Observed
MI,2023-24,202403.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Observed
MI,2023-24,202409.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Observed
MI,2023-24,202408.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Observed
MI,2023-24,202405.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Observed
MI,2023-24,202406.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Observed
MI,2023-24,202407.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",274.7,Observed
MI,2023-24,202312.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",274.7,Observed
CT,2023-24,202404.0,0-17 years (Children),All,"White, non-Hispanic",0,Observed
CT,2023-24,202402.0,0-17 years (Children),All,"White, non-Hispanic",2.8,Observed
CT,2023-24,202401.0,0-17 years (Children),All,"White, non-Hispanic",6.4,Observed
CT,2023-24,202311.0,0-17 years (Children),All,"White, non-Hispanic",1.8,Observed
CT,2023-24,202310.0,0-17 years (Children),All,"White, non-Hispanic",0.9,Observed
CT,2023-24,202403.0,0-17 years (Children),All,"White, non-Hispanic",1.8,Observed
CT,2023-24,202409.0,0-17 years (Children),All,"White, non-Hispanic",1.8,Observed
CT,2023-24,202408.0,0-17 years (Children),All,"White, non-Hispanic",2.8,Observed
CT,2023-24,202405.0,0-17 years (Children),All,"White, non-Hispanic",0.9,Observed
CT,2023-24,202406.0,0-17 years (Children),All,"White, non-Hispanic",0.9,Observed
CT,2023-24,202407.0,0-17 years (Children),All,"White, non-Hispanic",3.7,Observed
CT,2023-24,202312.0,0-17 years (Children),All,"White, non-Hispanic",5.5,Observed
MI,2022-23,202304.0,1-<2 years,All,All,0,Observed
MI,2022-23,202212.0,1-<2 years,All,All,33.3,Observed
MI,2022-23,202301.0,1-<2 years,All,All,8.3,Observed
MI,2022-23,202210.0,1-<2 years,All,All,33.3,Observed
MI,2022-23,202308.0,1-<2 years,All,All,16.7,Observed
MI,2022-23,202307.0,1-<2 years,All,All,0,Observed
MI,2022-23,202305.0,1-<2 years,All,All,0,Observed
MI,2022-23,202302.0,1-<2 years,All,All,8.3,Observed
MI,2022-23,202306.0,1-<2 years,All,All,0,Observed
MI,2022-23,202303.0,1-<2 years,All,All,16.7,Observed
MI,2022-23,202211.0,1-<2 years,All,All,0,Observed
MI,2022-23,202309.0,1-<2 years,All,All,8.3,Observed
OR,2022-23,202304.0,2-4 years,All,All,1.9,Observed
OR,2022-23,202212.0,2-4 years,All,All,7.6,Observed
OR,2022-23,202301.0,2-4 years,All,All,0,Observed
OR,2022-23,202210.0,2-4 years,All,All,11.4,Observed
OR,2022-23,202308.0,2-4 years,All,All,3.8,Observed
OR,2022-23,202307.0,2-4 years,All,All,1.9,Observed
OR,2022-23,202305.0,2-4 years,All,All,0,Observed
OR,2022-23,202302.0,2-4 years,All,All,3.8,Observed
OR,2022-23,202306.0,2-4 years,All,All,0,Observed
OR,2022-23,202303.0,2-4 years,All,All,0,Observed
OR,2022-23,202211.0,2-4 years,All,All,3.8,Observed
OR,2022-23,202309.0,2-4 years,All,All,3.8,Observed
CT,2022-23,202304.0,All,All,"AI/AN, non-Hispanic",0,Observed
CT,2022-23,202212.0,All,All,"AI/AN, non-Hispanic",159.4,Observed
CT,2022-23,202301.0,All,All,"AI/AN, non-Hispanic",106.3,Observed
CT,2022-23,202210.0,All,All,"AI/AN, non-Hispanic",212.5,Observed
CT,2022-23,202308.0,All,All,"AI/AN, non-Hispanic",0,Observed
CT,2022-23,202307.0,All,All,"AI/AN, non-Hispanic",0,Observed
CT,2022-23,202305.0,All,All,"AI/AN, non-Hispanic",0,Observed
CT,2022-23,202302.0,All,All,"AI/AN, non-Hispanic",0,Observed
CT,2022-23,202306.0,All,All,"AI/AN, non-Hispanic",0,Observed
CT,2022-23,202303.0,All,All,"AI/AN, non-Hispanic",0,Observed
CT,2022-23,202211.0,All,All,"AI/AN, non-Hispanic",0,Observed
CT,2022-23,202309.0,All,All,"AI/AN, non-Hispanic",0,Observed
MI,2022-23,202304.0,All,All,"AI/AN, non-Hispanic",0,Observed
MI,2022-23,202212.0,All,All,"AI/AN, non-Hispanic",63,Observed
MI,2022-23,202301.0,All,All,"AI/AN, non-Hispanic",21,Observed
MI,2022-23,202210.0,All,All,"AI/AN, non-Hispanic",63,Observed
MI,2022-23,202308.0,All,All,"AI/AN, non-Hispanic",21,Observed
MI,2022-23,202307.0,All,All,"AI/AN, non-Hispanic",0,Observed
MI,2022-23,202305.0,All,All,"AI/AN, non-Hispanic",21,Observed
MI,2022-23,202302.0,All,All,"AI/AN, non-Hispanic",21,Observed
MI,2022-23,202306.0,All,All,"AI/AN, non-Hispanic",0,Observed
MI,2022-23,202303.0,All,All,"AI/AN, non-Hispanic",21,Observed
MI,2022-23,202211.0,All,All,"AI/AN, non-Hispanic",63,Observed
MI,2022-23,202309.0,All,All,"AI/AN, non-Hispanic",0,Observed
NY,2022-23,202304.0,All,All,"AI/AN, non-Hispanic",35.9,Observed
NY,2022-23,202212.0,All,All,"AI/AN, non-Hispanic",35.9,Observed
NY,2022-23,202301.0,All,All,"AI/AN, non-Hispanic",35.9,Observed
NY,2022-23,202210.0,All,All,"AI/AN, non-Hispanic",35.9,Observed
NY,2022-23,202308.0,All,All,"AI/AN, non-Hispanic",0,Observed
NY,2022-23,202307.0,All,All,"AI/AN, non-Hispanic",0,Observed
NY,2022-23,202305.0,All,All,"AI/AN, non-Hispanic",0,Observed
NY,2022-23,202302.0,All,All,"AI/AN, non-Hispanic",35.9,Observed
NY,2022-23,202306.0,All,All,"AI/AN, non-Hispanic",0,Observed
NY,2022-23,202303.0,All,All,"AI/AN, non-Hispanic",17.9,Observed
NY,2022-23,202211.0,All,All,"AI/AN, non-Hispanic",35.9,Observed
NY,2022-23,202309.0,All,All,"AI/AN, non-Hispanic",17.9,Observed
NY,2022-23,202304.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",238.4,Observed
NY,2022-23,202212.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",238.4,Observed
NY,2022-23,202301.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",238.4,Observed
NY,2022-23,202210.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",238.4,Observed
NY,2022-23,202308.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Observed
NY,2022-23,202307.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Observed
NY,2022-23,202305.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Observed
NY,2022-23,202302.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",238.4,Observed
NY,2022-23,202306.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",0,Observed
NY,2022-23,202303.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",119.2,Observed
NY,2022-23,202211.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",238.4,Observed
NY,2022-23,202309.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",119.2,Observed
MD,2022-23,202304.0,0-17 years (Children),All,"A/PI, non-Hispanic",0,Observed
MD,2022-23,202212.0,0-17 years (Children),All,"A/PI, non-Hispanic",4.5,Observed
MD,2022-23,202301.0,0-17 years (Children),All,"A/PI, non-Hispanic",5.6,Observed
MD,2022-23,202210.0,0-17 years (Children),All,"A/PI, non-Hispanic",2.2,Observed
MD,2022-23,202308.0,0-17 years (Children),All,"A/PI, non-Hispanic",0,Observed
MD,2022-23,202307.0,0-17 years (Children),All,"A/PI, non-Hispanic",0,Observed
MD,2022-23,202305.0,0-17 years (Children),All,"A/PI, non-Hispanic",1.1,Observed
MD,2022-23,202302.0,0-17 years (Children),All,"A/PI, non-Hispanic",1.1,Observed
MD,2022-23,202306.0,0-17 years (Children),All,"A/PI, non-Hispanic",2.2,Observed
MD,2022-23,202303.0,0-17 years (Children),All,"A/PI, non-Hispanic",1.1,Observed
MD,2022-23,202211.0,0-17 years (Children),All,"A/PI, non-Hispanic",1.1,Observed
MD,2022-23,202309.0,0-17 years (Children),All,"A/PI, non-Hispanic",6.7,Observed
CA,2022-23,202304.0,0-17 years (Children),All,"A/PI, non-Hispanic",0.5,Observed
CA,2022-23,202212.0,0-17 years (Children),All,"A/PI, non-Hispanic",3.7,Observed
CA,2022-23,202301.0,0-17 years (Children),All,"A/PI, non-Hispanic",1.6,Observed
CA,2022-23,202210.0,0-17 years (Children),All,"A/PI, non-Hispanic",5.3,Observed
CA,2022-23,202308.0,0-17 years (Children),All,"A/PI, non-Hispanic",1.1,Observed
CA,2022-23,202307.0,0-17 years (Children),All,"A/PI, non-Hispanic",3.2,Observed
CA,2022-23,202305.0,0-17 years (Children),All,"A/PI, non-Hispanic",3.2,Observed
CA,2022-23,202302.0,0-17 years (Children),All,"A/PI, non-Hispanic",2.1,Observed
CA,2022-23,202306.0,0-17 years (Children),All,"A/PI, non-Hispanic",2.1,Observed
CA,2022-23,202303.0,0-17 years (Children),All,"A/PI, non-Hispanic",1.1,Observed
CA,2022-23,202211.0,0-17 years (Children),All,"A/PI, non-Hispanic",2.1,Observed
CA,2022-23,202309.0,0-17 years (Children),All,"A/PI, non-Hispanic",2.1,Observed
OH,2022-23,202304.0,≥18 years (Adults),All,"A/PI, non-Hispanic",6.9,Observed
OH,2022-23,202212.0,≥18 years (Adults),All,"A/PI, non-Hispanic",69,Observed
OH,2022-23,202301.0,≥18 years (Adults),All,"A/PI, non-Hispanic",17.2,Observed
OH,2022-23,202210.0,≥18 years (Adults),All,"A/PI, non-Hispanic",69,Observed
